Reading in data from ../common/square.input
Number of particles: 225
Number of vertices: 4
xmin -7.5 xmax 7.5
ymin -7.5 ymax 7.5
Found 225 particles with maximum number of 4 vertices
Created simulation cell 15.0 by 15.0


Starting ACO with 32 ants 8 threads  alpha=1.0 beta=2.0 evap=0.9
Step 898/1000 best energy 452.0 ant 0 missing vert 0.0
Step 899/1000 best energy 452.0 ant 0 missing vert 0.0
Step 900/1000 best energy 452.0 ant 0 missing vert 0.0
Step 901/1000 best energy 452.0 ant 0 missing vert 0.0
Step 902/1000 best energy 452.0 ant 0 missing vert 0.0
Step 903/1000 best energy 452.0 ant 0 missing vert 0.0
Step 904/1000 best energy 452.0 ant 0 missing vert 0.0
Step 905/1000 best energy 452.0 ant 0 missing vert 0.0
Step 906/1000 best energy 452.0 ant 0 missing vert 0.0
Step 907/1000 best energy 452.0 ant 0 missing vert 0.0
Step 908/1000 best energy 452.0 ant 0 missing vert 0.0
Step 909/1000 best energy 452.0 ant 0 missing vert 0.0
Step 910/1000 best energy 452.0 ant 0 missing vert 0.0
Step 911/1000 best energy 452.0 ant 0 missing vert 0.0
Step 912/1000 best energy 452.0 ant 0 missing vert 0.0
Step 913/1000 best energy 452.0 ant 0 missing vert 0.0
Step 914/1000 best energy 452.0 ant 0 missing vert 0.0
Step 915/1000 best energy 452.0 ant 0 missing vert 0.0
Step 916/1000 best energy 452.0 ant 0 missing vert 0.0
Step 917/1000 best energy 452.0 ant 0 missing vert 0.0
Step 918/1000 best energy 452.0 ant 0 missing vert 0.0
Step 919/1000 best energy 452.0 ant 0 missing vert 0.0
Step 920/1000 best energy 452.0 ant 0 missing vert 0.0
Step 921/1000 best energy 452.0 ant 0 missing vert 0.0
Step 922/1000 best energy 452.0 ant 0 missing vert 0.0
Step 923/1000 best energy 452.0 ant 0 missing vert 0.0
Step 924/1000 best energy 452.0 ant 0 missing vert 0.0
Step 925/1000 best energy 452.0 ant 0 missing vert 0.0
Step 926/1000 best energy 452.0 ant 0 missing vert 0.0
Step 927/1000 best energy 452.0 ant 0 missing vert 0.0
Step 928/1000 best energy 452.0 ant 0 missing vert 0.0
Step 929/1000 best energy 452.0 ant 0 missing vert 0.0
Step 930/1000 best energy 452.0 ant 0 missing vert 0.0
Step 931/1000 best energy 452.0 ant 0 missing vert 0.0
Step 932/1000 best energy 452.0 ant 0 missing vert 0.0
Step 933/1000 best energy 452.0 ant 0 missing vert 0.0
Step 934/1000 best energy 452.0 ant 0 missing vert 0.0
Step 935/1000 best energy 452.0 ant 0 missing vert 0.0
Step 936/1000 best energy 452.0 ant 0 missing vert 0.0
Step 937/1000 best energy 452.0 ant 0 missing vert 0.0
Step 938/1000 best energy 452.0 ant 0 missing vert 0.0
Step 939/1000 best energy 452.0 ant 0 missing vert 0.0
Step 940/1000 best energy 452.0 ant 0 missing vert 0.0
Step 941/1000 best energy 452.0 ant 0 missing vert 0.0
Step 942/1000 best energy 452.0 ant 0 missing vert 0.0
Step 943/1000 best energy 452.0 ant 0 missing vert 0.0
Step 944/1000 best energy 452.0 ant 0 missing vert 0.0
Step 945/1000 best energy 452.0 ant 0 missing vert 0.0
Step 946/1000 best energy 452.0 ant 0 missing vert 0.0
Step 947/1000 best energy 452.0 ant 0 missing vert 0.0
Step 948/1000 best energy 452.0 ant 0 missing vert 0.0
Step 949/1000 best energy 452.0 ant 0 missing vert 0.0
Step 950/1000 best energy 452.0 ant 0 missing vert 0.0
Step 951/1000 best energy 452.0 ant 0 missing vert 0.0
Step 952/1000 best energy 452.0 ant 0 missing vert 0.0
Step 953/1000 best energy 452.0 ant 0 missing vert 0.0
Step 954/1000 best energy 452.0 ant 0 missing vert 0.0
Step 955/1000 best energy 452.0 ant 0 missing vert 0.0
Step 956/1000 best energy 452.0 ant 0 missing vert 0.0
Step 957/1000 best energy 452.0 ant 0 missing vert 0.0
Step 958/1000 best energy 452.0 ant 0 missing vert 0.0
Step 959/1000 best energy 452.0 ant 0 missing vert 0.0
Step 960/1000 best energy 452.0 ant 0 missing vert 0.0
Step 961/1000 best energy 452.0 ant 0 missing vert 0.0
Step 962/1000 best energy 452.0 ant 0 missing vert 0.0
Step 963/1000 best energy 452.0 ant 0 missing vert 0.0
Step 964/1000 best energy 452.0 ant 0 missing vert 0.0
Step 965/1000 best energy 452.0 ant 0 missing vert 0.0
Step 966/1000 best energy 452.0 ant 0 missing vert 0.0
Step 967/1000 best energy 452.0 ant 0 missing vert 0.0
Step 968/1000 best energy 452.0 ant 0 missing vert 0.0
Step 969/1000 best energy 452.0 ant 0 missing vert 0.0
Step 970/1000 best energy 452.0 ant 0 missing vert 0.0
Step 971/1000 best energy 452.0 ant 0 missing vert 0.0
Step 972/1000 best energy 452.0 ant 0 missing vert 0.0
Step 973/1000 best energy 452.0 ant 0 missing vert 0.0
Step 974/1000 best energy 452.0 ant 0 missing vert 0.0
Step 975/1000 best energy 452.0 ant 0 missing vert 0.0
Step 976/1000 best energy 452.0 ant 0 missing vert 0.0
Step 977/1000 best energy 452.0 ant 0 missing vert 0.0
Step 978/1000 best energy 452.0 ant 0 missing vert 0.0
Step 979/1000 best energy 452.0 ant 0 missing vert 0.0
Step 980/1000 best energy 452.0 ant 0 missing vert 0.0
Step 981/1000 best energy 452.0 ant 0 missing vert 0.0
Step 982/1000 best energy 452.0 ant 0 missing vert 0.0
Step 983/1000 best energy 452.0 ant 0 missing vert 0.0
Step 984/1000 best energy 452.0 ant 0 missing vert 0.0
Step 985/1000 best energy 452.0 ant 0 missing vert 0.0
Step 986/1000 best energy 452.0 ant 0 missing vert 0.0
Step 987/1000 best energy 452.0 ant 0 missing vert 0.0
Step 988/1000 best energy 452.0 ant 0 missing vert 0.0
Step 989/1000 best energy 452.0 ant 0 missing vert 0.0
Step 990/1000 best energy 452.0 ant 0 missing vert 0.0
Step 991/1000 best energy 452.0 ant 0 missing vert 0.0
Step 992/1000 best energy 452.0 ant 0 missing vert 0.0
Step 993/1000 best energy 452.0 ant 0 missing vert 0.0
Step 994/1000 best energy 452.0 ant 0 missing vert 0.0
Step 995/1000 best energy 452.0 ant 0 missing vert 0.0
Step 996/1000 best energy 452.0 ant 0 missing vert 0.0
Step 997/1000 best energy 452.0 ant 0 missing vert 0.0
Step 998/1000 best energy 452.0 ant 0 missing vert 0.0
Step 999/1000 best energy 452.0 ant 0 missing vert 0.0
Step 1000/1000 best energy 452.0 ant 0 missing vert 0.0
Writing output...
ACO Done ... overall best energy 452.0
